No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
630,586-244,US,CO,33.617742,-117.92938999999998,3465 Via Lido|Suite E-3,newport beach,CA,926633908,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
631,5951-7750,US,CO,33.686738,-117.855745,17913 MacArthur Blvd.|Foodpark,irvine,CA,926146505,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,17:00,04:30,17:00
632,73536-53359,US,LS,33.67712,-117.98691200000002,19640 Beach Blvd.,huntington beach,CA,926482905,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
633,65447-299155,US,LS,33.614899,-117.931327,3100 W. Balboa Blvd,newport beach,CA,92663,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
634,75578-51201,US,LS,33.678391999999995,-117.849879,18000 Von Karman,irvine,CA,926121004,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,15:00,05:30,13:00
635,17851-180365,US,CO,33.657425,-117.987975,21000 Beach Blvd.,huntington beach,CA,926485402,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
636,6747-40139,US,CO,33.615632,-117.900076,377 East Pacific Coast Highway|Suite A,newport beach,CA,926606106,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,19:00,05:00,19:00
637,19803-200205,US,CO,33.637367,-117.86206000000001,1260 Bison Avenue,newport beach,CA,926609209,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
638,11230-102881,US,CO,33.68781,-117.98845,18922 Beach Blvd|101,huntington beach,CA,926482098,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30
639,49184-252850,US,LS,33.68398,-117.849966,2120 Main Street|A,irvine,CA,92614,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:30,11:30,06:30,13:00,06:30,13:00,06:30,13:00,06:30,13:00,06:30,11:30,06:30,11:30
640,14009-108044,US,CO,33.671846,-117.84581000000001,2961 Michelson Drive,irvine,CA,926122628,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:30,21:30,05:30,21:30
641,6549-5512,US,CO,33.716314000000004,-117.971593,9025 Warner Avenue|A|Magnolia Plaza,fountain valley,CA,927082700,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00
642,73661-96303,US,LS,33.72959,-117.95488,16061 Brookhurst St,fountain valley,CA,927081544,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
643,5614-1947,US,CO,33.729595,-117.954972,16051 A Brookhurst Street|Suite A,fountain valley,CA,927081556,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
644,51552-238032,US,LS,33.644597,-117.845891,5120 Natural Sciences 2,irvine,CA,92697,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,Closed,Closed,Closed,Closed
645,5552-796,US,CO,34.152693,-118.460349,15030 Ventura Blvd.|1-A,sherman oaks,CA,914035470,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
646,62840-283790,US,LS,34.153256,-118.45661399999999,14845 Ventura Blvd,sherman oaks,CA,91403,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
647,5815-8729,US,CO,34.15579,-118.467069,15301 Ventura Blvd|Ste P11|Sherman Oaks Galleria,sherman oaks,CA,914033102,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,07:00,18:00,08:00,18:00
648,27261-247044,US,CO,34.154426,-118.44778400000001,4550 Van Nuys Blvd|Suite K,los angeles,CA,914032844,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,05:00,20:00,05:30,20:00
649,19837-171185,US,LS,34.149964000000004,-118.43928899999999,14049 Ventura Blvd,sherman oaks,CA,91403,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
650,18356-188205,US,CO,34.156698,-118.437404,14006 Riverside Drive #24C|Fashion Square Mall,sherman oaks,CA,914236328,Pacific Standard Time,GMT-08:00,America/Los_Angeles,09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,08:00,21:30,08:00,21:30,09:00,19:30
651,18373-179549,US,LS,34.171555,-118.44736,14440 Burbank Blvd,van nuys,CA,91401,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
652,15580-141904,US,LS,34.17416,-118.46633,5711 Sepulveda Blvd,van nuys,CA,914112918,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
653,6630-71280,US,CO,34.172451,-118.44752199999999,14431 Burbank Blvd,van nuys,CA,914014825,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00
654,643-360,US,CO,34.157727,-118.491662,16461A Ventura Blvd,encino,CA,914364370,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
655,5777-16654,US,CO,34.147724,-118.428146,13535 Ventura Blvd.,sherman oaks,CA,914233876,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00,06:00,19:00
656,5549-1822,US,CO,34.127609,-118.443859,2952 Beverly Glen Circle,los angeles,CA,900771724,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
657,5996-52599,US,CO,34.158122999999996,-118.42430700000001,13351 Riverside Dr|Suite A|Riverside Knolls Shopping Center,sherman oaks,CA,914232542,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00
658,5447-1377,US,CO,34.14468,-118.412371,12824 Ventura Blvd.,studio city,CA,916042367,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,06:00,19:00,06:00,19:00
659,544-476,US,CO,34.160776,-118.510383,17308 Ventura Blvd.,encino,CA,913163904,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:30,20:00,05:30,20:00
660,23369-229524,US,CO,34.195021999999994,-118.449164,6833 Van Nuys Blvd.,van nuys,CA,914054626,Pacific Standard Time,GMT-08:00,America/Los_Angeles,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
661,65829-298176,US,LS,34.161502,-118.512644,17401 Ventura Blvd,encino,CA,91316,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
662,50528-273964,US,CO,34.198776,-118.465774,7040 Sepulveda Blvd.,van nuys,CA,914052926,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:30,04:30,23:30,04:30,23:00
663,6961-88003,US,CO,34.2014,-118.46827900000001,15355 Sherman Way|#A,van nuys,CA,914064200,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,05:30,21:00,05:30,21:00,05:30,21:00,04:30,22:00,04:30,22:00,05:00,21:00
664,5839-26187,US,CO,34.186456,-118.41353400000001,12848 Victory Blvd.,north hollywood,CA,916063013,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:30,05:00,21:30,05:30,21:30,05:30,21:00
665,20670-184967,US,LS,34.162721000000005,-118.521351,17840 Ventura Blvd,encino,CA,91316,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
666,573-295,US,CO,34.143206,-118.39733700000001,12170 Ventura Blvd,studio city,CA,916042514,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,20:00,05:30,20:00,05:30,19:00
667,6610-66080,US,CO,34.157796999999995,-118.39624099999999,4800 Laurel Canyon Blvd|Laurel Canyon Plaza,valley village,CA,916073717,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:30,20:00
668,74702-97967,US,LS,34.144375,-118.395744,4033 Laurel Canyon Blvd,studio city,CA,916042016,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
669,51180-276893,US,CO,34.201570000000004,-118.43046000000001,13641 Sherman Way,los angeles,CA,914052845,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,00:00,05:00,00:00,05:00,23:30
670,50834-276432,US,CO,34.165094,-118.52528400000001,18025 Ventura Blvd.,encino,CA,91316,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
671,20895-192164,US,CO,34.171631,-118.396805,12106 West Burbank Blvd,valley village,CA,916071709,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,00:00,04:30,00:00,05:00,23:30
672,20338-204605,US,LS,34.212674,-118.460076,14920 Raymer Street,van nuys,CA,91405,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
673,55623-289031,US,CO,34.180948,-118.39438200000001,6180 Laurel Canyon Blvd|H-150,north hollywood,CA,916063231,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
674,9683-97622,US,CO,34.214563,-118.448472,7902 VAN NUYS BLVD|B-2,panorama city,CA,914026084,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:30,22:00,06:00,22:00
675,74625-94036,US,LS,34.168978,-118.534406,18439 Ventura Blvd,tarzana,CA,913564201,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
676,13365-107349,US,CO,34.200924,-118.40593700000001,12520 Sherman Way,north hollywood,CA,916055236,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,05:00,00:30,05:00,00:30,05:30,23:30
677,9596-97295,US,CO,34.157886,-118.378736,11331 Camarillo Street,north hollywood,CA,916021216,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,04:30,00:00,04:30,00:00,05:00,00:00
678,9456-96474,US,CO,34.207734,-118.50960900000001,17272 Saticoy Street,van nuys,CA,914062103,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,23:00,05:00,22:30,05:30,22:00
679,75102-34499,US,LS,34.221061,-118.47072800000001,15500 Roscoe Blvd.,van nuys,CA,91406,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,08:30,19:00,10:00,17:00
680,56002-289091,US,CO,34.221362,-118.451021,14640 Roscoe Blvd.,panorama city,CA,91402,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,00:00,05:00,00:00,05:00,23:00
681,26769-244484,US,CO,34.181785,-118.38451200000002,6060 Lankershim Blvd,north hollywood,CA,916064806,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:30,05:30,23:30,05:30,23:00
682,48152-257671,US,CO,34.186302000000005,-118.53566200000002,6360 Reseda Blvd.,los angeles,CA,913356943,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
683,5642-1690,US,CO,34.164768,-118.37428899999999,5166 A Lankershim Blvd,north hollywood,CA,916013799,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
684,22417-220625,US,CO,34.158875,-118.371257,4853 Lankershim Blvd,north hollywood,CA,916014527,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30
685,6745-78191,US,CO,34.194906,-118.53565,6840 Reseda Blvd|Reseda Garden Center,reseda,CA,913354204,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,05:00,23:00,05:00,22:30
686,19305-195844,US,CO,34.220989,-118.50214799999999,16926 Roscoe Blvd,van nuys,CA,914061101,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:15,23:00,04:15,23:00,04:15,23:00,04:15,23:00,04:15,23:00,04:30,23:00,05:00,23:00
687,8637-80485,US,CO,34.234621000000004,-118.467262,9002 Sepulveda Blvd.,north hills,CA,913434308,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:30,04:30,00:30,04:30,00:00
688,11779-106400,US,CO,34.172928000000006,-118.557069,19439 Ventura Blvd,tarzana,CA,913563030,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
689,5959-45579,US,CO,34.187578,-118.553723,19313 Victory Boulevard|1,reseda,CA,913356302,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
690,6782-80486,US,CO,34.235344,-118.48596599999999,16222 Nordhoff Street,north hills,CA,913433806,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,19:00,05:00,19:00
691,5481-744,US,CO,37.245825,-121.888456,1362 Kooser Road|Space #50,san jose,CA,951183813,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:30,20:30,05:30,20:00
692,74789-73690,US,LS,37.252662,-121.90820500000001,1663 Branham Ln,san jose,CA,951182200,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
693,27325-246684,US,CO,37.258891,-121.873503,5150 Cherry Avenue|10|Almaden Ranch Shopping Center,san jose,CA,951183782,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:00,21:30,05:00,21:30
694,74773-73710,US,LS,37.26007,-121.87432700000001,4950 Almaden Expy,san jose,CA,95118,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
695,6996-78308,US,CO,37.250701,-121.865926,967 Blossom Hill Road|Oakridge Mall,san jose,CA,951231203,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
696,76265-93181,US,LS,37.252217,-121.86046,879 Blossom Hill Rd,san jose,CA,951231213,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
697,558-500,US,CO,37.249128999999996,-121.85786200000001,854 Blossom Hill Road,san jose,CA,951232725,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:30,19:00
698,6788-73038,US,CO,37.274789,-121.89321499999998,1455 East Foxworthy Avenue,san jose,CA,951181121,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:30,19:30
699,6696-76100,US,CO,37.263265000000004,-121.918807,1815 Hillsdale Avenue|20|Hillsdale Shopping Center,san jose,CA,951243035,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,19:30
700,55845-283144,US,LS,37.265062,-121.918306,1811 Hillsdale Ave,san jose,CA,95124,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
701,5262-731,US,CO,37.219902000000005,-121.861768,6471-90 Almaden Expressway,san jose,CA,951202925,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,18:00
702,74912-101867,US,LS,37.219817,-121.861124,6477 Almaden Rd,san jose,CA,951202902,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
703,27447-247650,US,CO,37.241820000000004,-121.931648,15569 Union Avenue,los gatos,CA,950323904,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,19:00,05:00,19:00
704,6769-73033,US,CO,37.274853,-121.857502,605 West Capitol Expressway,san jose,CA,951364069,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:00,21:30,05:00,21:30
705,10310-100692,US,CO,37.275599,-121.92266399999998,1876 Curtner Avenue|Unit 150,san jose,CA,951241100,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,18:00,06:00,18:00
706,5846-20000,US,CO,37.238103,-121.830937,6009 Snell Avenue|Santa Teresa Square,san jose,CA,951234127,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00
707,5893-30779,US,CO,37.29189,-121.878906,2306 Almaden Rd|Willow Glen Plaza,san jose,CA,951252168,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,19:00,05:00,18:30
708,54177-283225,US,CO,37.276196,-121.84248000000001,222 W Capitol Expy,san jose,CA,95136,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00
709,74315-73609,US,LS,37.26688,-121.83305,179 Branham Ln,san jose,CA,951362300,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
710,74884-100328,US,LS,37.293434999999995,-121.910646,1530 Hamilton Ave.,san jose,CA,951254539,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
711,10894-102775,US,CO,37.292769,-121.91323500000001,1702 Meridian Avenue|Suite A,san jose,CA,951255592,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,18:00,06:00,18:00
712,10542-100873,US,CO,37.253668,-121.952564,14777 Los Gatos Blvd|100,los gatos,CA,950322059,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,18:00,06:00,18:00
713,6931-85346,US,CO,37.270655,-121.94611499999999,1228 Camden Avenue,campbell,CA,950086713,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:30,18:00,05:30,18:00
714,11778-99691,US,CO,37.289773,-121.847939,2961 Monterey Road,san jose,CA,951113156,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,21:00,05:30,21:00,06:00,20:30
715,534-479,US,CO,37.292714000000004,-121.93034399999999,1696 S Bascom Avenue|Hamilton Plaza,campbell,CA,950080606,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,20:00,05:00,20:00,05:00,20:00
716,638-355,US,CO,37.303795,-121.897268,1396 Lincoln Avenue,san jose,CA,951253010,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:30,18:00,06:30,18:00
717,5243-516,US,CO,37.294616,-121.93093,1574 South Bascom Ave,san jose,CA,951256108,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,06:00,18:00,06:00,18:00
718,13937-125784,US,CO,37.302091,-121.864299,175 Curtner Avenue,san jose,CA,951251014,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
719,74803-73704,US,LS,37.280440999999996,-121.95006699999999,2341 Winchester Blvd,campbell,CA,950084001,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30
720,5746-10935,US,CO,37.287195000000004,-121.94505600000001,267 E. Campbell Avenue,campbell,CA,950082075,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,21:00,06:00,21:00,06:00,20:00
721,5323-22401,US,CO,37.235649,-121.96448999999998,624 Blossom Hill Road|Blossom Hill Pavilion Relocation,los gatos,CA,950324514,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
